prediction;test_price
44960.88;44153.5
44943.7;43925.0
44917.98;43960.0
44890.66;43909.0
44873.74;43878.0
44869.54;43789.0
44888.7;43939.5
44899.65;44065.0
44872.02;44115.0
44797.33;44180.0
44671.39;44261.0
44492.11;44243.0
44281.07;44140.5
44081.56;44240.5
43880.95;44223.5
43692.24;44383.0
43484.63;44381.0
43270.28;44352.5
43068.79;44310.5
42902.24;44403.0
42749.05;44111.5
42698.88;44251.5
42702.04;44205.0
42757.03;44090.5
42875.45;44022.0
43056.87;44050.5
43276.51;44017.0
43522.56;43870.5
43806.87;43880.5
44114.73;44225.5
44361.56;44236.0
44528.29;44124.0
44646.5;44200.0
44715.37;44539.5
44682.23;44389.5
44592.13;44363.0
44476.48;44109.0
44403.66;44097.5
44378.18;44110.5
44389.06;44101.5
44427.58;43901.0
44518.47;43786.5
44669.17;43817.5
44857.95;43758.0
45070.92;43970.5
45255.31;43917.5
45399.29;44027.5
45483.65;43862.0
45539.32;43836.0
45580.04;43833.5
45608.69;43680.0
45646.39;43809.5
45669.14;43925.0
45646.89;43692.5
45612.05;43791.0
45560.63;43734.0
45499.29;43507.5
45461.37;43500.0
45450.57;43634.0
45432.64;43536.0
45406.11;43445.0
45386.8;43454.0
45369.67;43371.0
45360.05;43453.5
45336.48;43592.0
45265.76;43627.5
45134.92;43626.0
44959.54;43530.0
44771.07;43850.0
44511.19;43692.0
44226.18;43792.0
43907.87;44125.0
43509.23;44439.0
43003.42;44540.0
42420.16;44391.5
41839.04;44461.5
41269.57;44496.5
40730.92;44625.0
40215.18;44613.0
39752.59;44303.5
39459.17;44453.0
39264.23;43916.5
39293.34;43579.5
39548.62;43475.5
39991.54;43544.0
40556.08;43481.0
41198.17;43551.5
41868.66;43321.0
42554.0;43084.5
43256.25;43071.0
43956.77;43234.5
44602.1;43241.0
45164.21;43335.0
45614.51;43363.0
45945.29;43497.5
46142.28;43536.5
46205.62;43481.0
46164.56;43436.0
46047.78;43475.0
45873.19;43282.5
45684.15;43391.5
45472.44;43507.0
45219.55;43418.5
44948.24;43254.5
44698.67;43320.5
44462.14;43151.5
44266.64;43190.5
44099.06;43151.0
43959.85;43220.5
43825.65;43274.0
43679.11;43338.5
43505.75;43229.5
43333.28;43224.0
43169.36;43271.5
43003.17;43140.0
42864.6;43050.0
42769.79;43038.5
42714.6;42955.0
42702.49;43159.5
42673.03;43091.5
42632.81;43046.5
42591.86;43082.0
42542.87;43235.0
42449.3;43382.5
42283.32;43255.5
42094.43;43270.5
41894.26;43539.0
41630.79;43515.0
41333.55;43371.0
41067.26;43363.0
40838.19;43150.5
40705.31;43150.5
40654.12;43094.5
40679.75;43243.0
40723.83;43018.5
40827.75;43650.0
40841.87;41845.0
41041.23;41699.0
41442.21;41621.5
41991.52;41530.5
42627.77;41586.5
43283.56;41707.0
43892.95;41876.5
44396.61;41720.5
44772.72;41648.0
45037.93;41372.0
45211.63;41292.0
45310.58;41275.5
45338.65;41110.5
45303.54;41160.5
45198.9;41187.5
45013.4;41105.0
44757.24;41145.5
44426.99;41292.0
44002.48;41427.0
43467.05;40869.0
42911.59;40893.0
42352.88;40885.5
41795.14;40986.5
41217.08;41091.0
40599.72;41135.0
39944.79;40851.5
39306.91;40798.5
38702.79;40501.0
38179.54;40435.0
37721.58;39719.0
37393.53;39795.0
37164.31;39265.0
37042.08;38958.0
37018.41;38276.5
37104.85;38001.0
37285.93;38005.5
37503.82;38077.0
37691.07;38292.5
37769.15;38269.0
37704.04;38394.5
37465.92;38453.5
37044.14;38246.5
36472.92;38310.0
35763.46;38275.5
34941.17;38228.5
34030.77;38255.5
33045.74;38330.0
31989.83;38334.5
30892.73;38235.0
29791.52;38174.5
28709.04;38073.5
27672.58;38312.5
26619.97;38252.5
25617.76;38398.5
24633.84;38284.5
23733.73;38218.0
22928.5;38429.5
22164.38;38410.0
21485.22;38325.0
20917.41;38370.0
20436.36;38180.5
20088.99;37930.0
19887.02;37957.5
19794.56;37787.0
19822.81;37741.0
19943.67;37836.0
20121.31;37805.0
20363.57;37829.5
20643.34;37907.0
20928.72;37946.0
21210.58;37789.0
21524.4;37761.0
21861.65;37805.5
22202.41;37933.0
22507.35;37766.5
22831.33;37850.0
23138.09;37806.0
23448.11;37718.0
23778.84;37729.0
24116.0;37761.5
24453.72;37902.5
24743.99;37867.5
25015.77;37950.5
25248.14;38174.5
25386.19;38119.5
25503.52;37935.0
25672.63;37545.0
25964.39;37623.5
26309.26;37560.5
26707.48;37700.0
27101.16;37665.0
27503.12;37709.0
27891.67;37556.0
28301.01;37508.0
28724.47;37786.5
29088.16;37783.5
29405.28;37596.0
29729.94;37522.0
30070.52;37358.0
30447.27;37393.5
30835.7;37326.5
31230.88;37346.0
31614.74;37928.0
31848.73;37726.5
32031.05;37533.5
32198.35;37593.0
32338.59;37567.0
32450.21;38334.0
32412.01;38610.5
32243.13;38878.5
31957.13;38900.0
31595.87;39030.0
31183.65;39039.0
30755.57;38945.0
30388.8;38951.0
30089.62;38973.0
29864.09;39041.0
29706.55;38988.0
29645.93;39046.5
29657.93;38962.0
29778.06;38958.0
29985.42;39155.0
30232.59;39322.5
30500.87;39129.5
30862.34;39300.0
31252.11;38840.0
31819.23;38767.0
32501.64;38963.5
33235.59;38891.0
34011.6;38911.5
34791.6;39050.5
35523.45;38850.5
36255.7;39600.0
36883.87;39753.5
37374.65;39733.0
37735.55;39514.5
38061.41;39438.5
38375.29;39400.0
38689.57;39459.5
38995.16;39372.0
39309.45;39476.0
39600.96;39318.0
39914.98;39360.5
40231.29;39349.5
40542.58;39151.0
40888.91;39030.5
41277.73;39068.5
41680.07;38951.5
42094.14;38937.5
42501.48;38939.5
42887.52;38787.5
43265.53;38635.5
43643.38;38735.5
43989.04;38706.5
44287.27;38756.0
44519.3;38799.5
44670.91;38772.0
44747.18;38731.5
44761.84;38744.5
44718.8;38709.5
44631.47;38693.5
44510.61;38677.5
44362.49;38573.5
44210.38;38649.5
44031.47;38600.5
43837.95;38575.5
43636.1;38520.0
43438.3;38550.5
43232.43;38618.0
42994.2;38575.0
42739.76;38595.0
42466.87;38599.5
42180.4;38619.0
41877.31;38550.5
41589.8;38509.0
41331.1;38487.5
41103.36;38471.0
40904.52;38432.0
40738.87;38214.5
40647.35;38457.5
40519.37;38346.5
40389.6;38388.5
40240.78;38760.5
39974.9;38815.0
39610.34;38924.5
39154.93;39212.0
38584.12;39094.5
37998.33;38949.5
37470.31;39012.5
36982.78;39035.0
36539.18;39118.5
36126.47;39132.0
35753.81;39193.0
35408.91;39334.0
35069.75;39417.0
34738.01;39393.0
34443.45;39584.0
34143.17;39469.0
33926.81;39300.5
33848.5;39321.5
33861.06;39299.0
33959.09;39237.5
34147.57;39239.0
34399.95;39292.0
34683.3;39300.0
34987.11;39181.0
35353.27;39088.5
35788.14;38891.0
36315.63;38926.0
36883.64;39106.0
37420.15;39245.5
37880.83;39200.0
38279.38;39105.5
38646.28;39145.5
38970.73;39131.5
39256.31;39108.0
39509.87;39166.5
39715.4;39248.0
39853.36;39183.5
39956.77;39233.0
40015.66;39229.5
40039.51;39144.5
40067.07;39185.0
40082.09;39062.5
40124.73;39080.5
40180.6;39007.5
40267.2;39054.5
40351.62;39114.0
40407.72;39081.0
40447.34;39190.5
40432.32;38972.5
40445.73;38897.5
40496.0;38800.0
40592.59;38937.5
40675.96;38925.0
40742.57;38960.0
40778.92;38946.5
40790.46;38864.0
40800.61;38983.5
40769.43;38926.0
40720.85;38973.0
40640.79;38904.5
40556.85;38774.5
40505.28;38865.5
40447.76;38784.0
40402.63;38615.5
40401.05;38750.0
40386.44;39081.5
40276.39;39313.5
40038.35;39250.0
39728.72;39190.0
39394.59;39114.5
39076.98;39087.0
38789.17;38994.5
38560.23;39113.0
38348.11;39194.5
38136.48;39133.5
37952.27;39068.5
37813.53;39000.5
37731.47;39094.5
37668.06;39235.0
37584.71;39324.5
37470.35;39341.5
37334.84;39390.5
37178.77;39392.0
37016.72;39372.5
36869.52;39389.5
36737.04;39399.5
36620.64;39348.5
36551.4;39327.0
36530.0;39541.0
36477.08;39552.0
36409.0;39646.5
36310.25;39698.5
36184.65;39699.0
36051.14;39601.5
35983.1;39700.0
35926.23;39684.5
35898.26;39743.5
35874.57;39855.5
35812.69;39316.5
35991.18;39160.0
36339.16;39174.5
36792.64;39180.0
37307.09;39376.0
37797.4;39281.5
38270.55;39397.0
38687.6;39065.0
39117.02;38912.5
39573.44;38972.5
40025.71;38925.0
40460.69;38994.5
40849.11;39064.5
41164.96;39129.0
41391.1;39086.0
41540.5;38850.5
41667.92;38725.5
41798.68;38773.5
41915.04;38661.5
42023.86;38740.0
42099.35;38823.5
42115.59;38651.5
42103.19;38625.5
42070.95;38800.0
41976.76;38736.0
41836.72;38599.5
41681.28;38964.5
41434.26;39125.5
41084.93;39135.5
40655.22;38963.0
40219.05;39350.0
39708.03;39190.0
39198.58;39273.0
38684.45;39406.5
38157.37;39394.5
37643.9;39307.0
37189.4;39322.5
36786.28;38840.5
36553.44;38979.5
36422.74;39094.5
36352.57;39257.5
36302.86;39220.0
36278.9;39335.0
36251.45;39464.0
36193.86;39320.0
36167.88;39326.0
36164.85;39326.5
36176.15;38899.5
36317.5;38820.5
36563.93;38879.5
36862.19;38719.0
37228.44;38611.5
37649.03;38560.0
38104.7;38436.5
38586.28;38560.0
39044.91;38538.0
39462.92;38621.0
39811.05;38645.0
40076.54;38658.0
40260.32;38227.0
40442.68;38039.5
40648.2;38219.5
40828.7;38343.0
40944.41;38314.5
40993.78;38297.5
40982.25;38216.5
40928.49;38464.0
40784.03;38560.5
40542.58;38515.5
40235.83;38580.0
39867.26;38680.0
39436.58;38629.5
38985.23;38547.0
38551.28;38629.5
38116.74;38416.0
37754.55;38543.5
37413.81;38470.5
37119.53;38312.5
36899.44;38695.0
36647.57;38701.5
36386.35;38773.0
36108.14;38808.0
35819.64;38900.5
35511.39;38794.0
35241.89;38548.5
35079.09;38738.5
34950.56;38786.0
34849.66;38696.5
34800.96;38666.0
34800.75;38530.5
34874.8;38559.5
34996.4;38422.5
35185.41;38599.5
35370.36;38351.5
35611.08;38218.0
35912.63;38413.0
36208.68;38665.0
36436.55;38467.0
36640.95;38318.0
36853.13;38312.5
37068.62;38205.5
37297.11;38247.5
37517.85;37848.0
37786.2;37916.0
38070.09;38211.0
38297.4;38416.0
38424.6;38392.0
38462.44;38391.0
38429.54;38366.5
38348.53;38458.5
38209.24;38398.0
38044.81;38165.0
37918.49;38330.5
37773.87;38817.5
37480.85;37275.0
37419.84;37230.0
37518.54;36608.5
37803.82;36436.5
38234.87;36370.0
38746.14;36020.5
39314.5;35803.5
39910.29;35990.0
40458.59;35818.5
40918.7;35812.5
41264.04;35864.5
41467.4;35804.0
41521.91;36115.0
41384.83;35953.5
41077.64;36094.0
40600.86;36100.5
39979.0;35895.5
39270.91;35697.0
38523.6;35606.0
37750.89;35725.0
36938.78;35615.5
36115.3;35252.5
35314.69;35283.5
34541.83;35468.5
33750.63;35459.0
32951.95;35575.0
32116.9;35338.0
31304.32;35267.5
30522.3;35236.0
29775.32;35246.5
29061.44;35130.0
28400.23;35258.0
27747.59;35428.0
27078.02;35436.5
26424.66;35001.0
25877.78;35019.5
25400.14;35189.0
24949.78;35160.0
24543.46;34942.5
24214.84;35169.0
23900.94;35325.5
23591.48;35337.5
23299.27;35730.0
22950.1;35549.0
22640.78;35499.0
22371.97;35268.0
22198.7;35449.5
22054.92;35580.5
21921.31;35264.0
21890.97;34938.0
21995.09;34611.0
22244.79;34685.5
22574.49;34867.0
22931.32;34909.5
23297.0;34780.5
23679.55;34851.5
24046.93;34641.0
24428.31;34375.0
24851.55;34606.5
25266.31;34872.0
25617.79;35041.5
25881.09;34977.0
26073.82;34742.5
26251.85;34760.0
26407.84;34902.0
26528.59;34841.5
26634.0;35400.0
26636.86;35490.0
26526.38;35896.0
26313.44;36931.0
25978.92;36865.5
25583.63;36901.5
25154.1;36939.5
24725.9;36864.5
24363.93;36682.5
24124.82;36870.0
23967.07;36742.5
23933.64;36874.5
23984.75;37188.0
24101.2;37339.0
24267.81;37245.5
24527.71;37349.5
24850.2;37273.0
25251.34;37175.0
25766.52;37624.5
26317.64;37521.0
26934.39;37454.5
27617.11;37250.0
28409.93;37511.5
29247.92;37474.0
30126.33;37677.0
31000.29;37717.0
31857.5;37662.5
32706.47;37600.0
33557.26;37681.0
34387.01;37536.0
35225.95;37612.5
36051.22;37544.0
36863.12;37715.0
37621.18;37811.5
38297.09;37767.0
38905.56;37850.0
39435.65;37722.0
39925.76;37830.0
40355.26;38069.0
40683.26;38466.0
40869.1;38653.0
40911.24;38672.0
40842.58;38639.0
40710.55;38575.5
40562.03;38499.5
40448.17;38394.5
40403.81;38479.5
40406.52;38494.5
40447.16;38510.0
40513.27;38599.5
40574.94;38618.0
40634.46;38864.0
40652.7;38875.0
40642.23;38769.5
40653.61;38950.0
40647.58;38961.5
40630.79;38980.0
40600.07;39100.0
40545.05;38983.5
40525.8;38956.0
40550.43;38830.0
40659.59;38768.5
40843.99;38759.0
41072.5;38899.5
41300.43;38892.0
41522.42;38772.5
41766.41;38851.5
41999.12;38860.0
42209.08;38818.0
42405.67;38757.0
42604.43;38843.0
42773.62;38754.0
42936.4;38779.5
43077.24;38919.5
43153.56;38644.5
43249.99;38710.0
43343.29;38701.5
43420.48;38220.0
43573.91;38133.0
43802.75;38130.0
44074.14;38038.5
44364.5;38068.0
44641.86;37955.5
44895.29;37950.5
45112.72;38036.0
45265.36;38050.0
45337.68;37954.5
45345.01;37879.0
45306.04;37880.0
45224.09;37930.5
45085.95;37982.0
44879.72;38014.5
44603.55;37827.0
44305.52;37885.5
43978.51;37719.0
43659.39;37752.0
43339.48;37767.5
43013.07;37684.5
42695.1;37665.5
42386.93;37594.5
42097.59;37823.0
41746.43;38161.0
41262.39;38038.0
40718.0;38000.5
40148.75;38079.5
39554.96;38087.0
38958.23;38110.0
38367.92;38132.0
37792.16;38178.5
37231.48;38199.5
36692.11;38214.5
36182.17;38336.5
35666.3;38077.5
35299.1;38000.0
35053.97;37882.5
34935.58;37867.0
34912.6;37801.0
34979.91;37880.5
35081.83;37832.0
35223.09;37964.5
35344.37;37980.0
35447.13;37955.0
35543.05;37881.5
35654.82;37829.5
35792.46;38007.0
35883.33;38048.0
35926.76;38039.0
35942.01;37871.0
35997.38;37868.5
36077.06;37808.0
36194.88;37689.0
36366.42;37834.5
36516.38;37589.0
36710.15;37687.5
36895.93;37600.5
37090.35;37534.5
37297.06;37465.5
37516.5;37541.0
37715.31;37681.5
37846.66;37590.0
37939.37;37634.0
37981.17;37568.5
38000.5;37732.0
37953.73;37853.5
37822.78;38098.0
37567.51;38014.5
37257.73;38094.0
36885.11;37706.0
36614.64;37488.0
36471.9;37547.5
36403.98;37823.5
36322.82;37567.5
36298.14;37436.5
36330.49;37425.5
36406.16;37600.5
36471.15;37585.0
36523.97;37643.0
36548.3;37624.0
36550.92;37476.0
36575.59;37559.5
36594.14;37475.0
36626.74;37569.5
36639.3;37681.0
36604.1;37596.5
36554.89;37429.0
36541.96;37239.5
36596.23;37095.5
36720.81;37200.0
36860.48;37025.0
37034.71;37139.0
37198.01;37100.0
37346.08;36951.5
37497.1;36974.0
37637.23;36889.0
37772.57;36741.0
37916.21;36769.0
38049.84;36640.5
38179.74;36808.5
38255.69;36824.0
38273.55;36782.5
38242.4;36642.0
38194.25;36746.0
38100.31;36724.5
37966.92;36862.0
37767.41;36849.5
37524.12;36567.0
37309.17;36595.5
37104.37;36701.0
36876.89;36680.0
36638.44;36715.0
36379.4;36570.0
36146.2;36541.5
35938.44;36642.5
35713.08;36405.0
35528.36;37015.5
35231.85;37017.0
34872.05;36900.5
34502.06;37004.5
34108.05;37230.0
33662.62;37335.0
33173.31;36916.5
32799.63;37069.0
32471.62;37207.0
32169.33;37235.5
31896.87;37088.5
31696.83;37139.5
31540.43;37001.5
31475.27;36927.5
31493.85;37176.5
31526.6;37462.0
31526.57;37518.5
31502.0;37315.0
31528.72;37079.5
31643.73;37365.5
31752.21;37028.5
31947.71;37771.5
32095.74;38125.5
32166.29;38213.5
32162.92;38200.0
32116.25;38358.5
32026.37;38080.5
31999.53;38089.0
32022.77;38118.0
32097.14;37988.0
32248.45;37786.0
32527.6;37770.0
32890.99;37730.5
33320.47;37752.5
33825.63;37639.5
34394.95;37852.0
34953.43;38525.0
35399.93;38618.5
35730.0;38784.5
35936.68;38775.0
36052.1;38661.0
36142.53;38902.0
36186.09;38743.5
36249.81;38923.0
36305.41;38780.0
36410.83;38847.0
36542.39;38787.0
36706.71;39060.0
36855.24;38659.5
37120.26;38485.5
37493.47;38591.0
37896.33;37699.0
38500.05;37528.5
39270.68;37463.5
40148.14;37381.5
41072.27;37622.5
41958.68;37503.0
42772.32;37528.5
43489.87;37587.0
44082.3;37570.0
44538.71;37549.5
44865.34;37512.0
45070.9;38267.5
45061.43;38275.0
44852.04;38277.5
44476.15;38324.5
43966.72;38533.5
43334.19;38866.5
42584.44;38888.0
41766.58;39012.0
40903.3;39012.0
40036.85;38969.0
39210.78;39036.0
38443.99;39064.0
37749.17;39176.0
37116.62;39274.0
36540.46;39279.0
36033.53;39165.0
35655.75;39206.5
35371.57;39090.0
35225.74;39183.5
35167.46;39181.5
35190.12;39184.0
35279.24;39189.0
35424.32;39201.0
35616.2;39254.5
35831.22;39354.0
36039.83;39254.5
36299.06;39275.0
36577.15;39021.5
36971.8;38956.5
37456.03;38986.5
37982.71;38915.5
38542.14;38937.0
39099.64;39135.5
39591.35;39175.0
40002.13;39088.0
40360.73;39125.0
40661.83;39073.0
40924.42;39082.5
41146.32;39122.5
41316.4;39164.0
41423.25;39009.0
41534.11;39064.0
41623.2;38738.5
41776.22;38405.0
42030.01;38304.0
42364.69;38423.5
42715.27;38355.0
43056.16;38585.5
43325.4;38577.5
43507.61;38700.0
43578.77;38819.0
43520.85;38310.0
43447.02;38291.0
43379.39;38268.5
43313.39;38220.0
43245.42;38090.0
43185.52;38074.5
43127.21;38156.5
43041.33;38284.0
42892.02;38326.5
42672.17;38258.5
42405.42;38288.5
42095.4;38379.5
41729.78;38369.0
41328.41;38384.0
40901.15;38372.5
40465.78;38424.5
40013.7;38335.0
39589.54;38270.0
39211.97;38347.0
38846.72;38256.0
38530.29;38265.0
38249.62;38243.0
38008.43;38330.0
37765.48;38260.0
37553.81;38240.0
37372.57;38403.0
37157.84;38473.0
36905.58;38327.5
36692.64;38285.0
36524.89;38206.0
36420.66;38203.5
36363.97;38179.5
36352.08;38173.0
36374.09;38175.0
36413.85;38188.0
36468.01;38205.0
36524.53;38276.5
36545.58;38222.5
36565.2;38197.5
36593.09;38187.5
36630.14;38339.0
36601.4;38301.5
36547.07;38410.0
36432.68;38325.5
36331.77;38222.5
36286.97;38178.0
36295.53;38184.5
36337.55;38163.5
36408.41;38273.5
36448.82;38309.0
36456.04;38242.0
36473.23;38158.5
36528.08;38206.5
36585.05;38132.5
36671.23;38320.5
36691.63;38132.5
36748.11;38148.5
36816.93;38337.5
36827.73;38690.0
36722.64;38764.5
36519.34;38666.0
36294.49;38733.0
36036.96;38759.5
35766.72;38796.5
35494.95;38817.5
35220.7;38980.0
34927.41;39007.5
34626.97;39338.5
34277.99;39560.5
33901.91;39581.0
33519.69;39676.0
33134.56;39549.5
32845.91;39642.0
32604.29;39715.0
32420.79;39764.0
32288.92;39789.0
32207.56;39782.5
32184.0;39815.0
32213.66;39881.5
32286.8;39850.5
32427.56;39915.0
32607.99;39965.5
32818.7;39986.5
33054.56;39985.0
33317.2;39990.5
33603.44;39912.5
33972.0;39867.0
34418.43;39926.5
34892.53;39926.0
35381.15;39932.5
35870.77;40046.0
36318.0;40064.0
36721.64;40061.5
37088.84;40015.5
37459.08;40009.5
37822.68;40009.0
38171.82;40013.0
38498.13;39972.5
38832.59;39919.0
39197.69;39911.5
39573.35;39909.0
39943.05;39921.5
40283.6;39982.0
40562.54;40060.0
40753.48;40070.0
40865.73;40038.5
40943.0;40019.0
41005.04;39960.0
41094.36;40053.5
41148.43;40005.5
41204.68;39994.0
41260.98;40102.0
41263.63;40110.5
41221.89;40051.5
41186.98;40096.0
41131.98;40159.5
41034.05;40109.5
40942.32;40042.0
40894.6;40057.0
40866.71;39941.5
40907.26;40147.0
40909.56;40153.5
40878.98;40200.0
40804.12;39957.0
40808.31;39943.5
40867.45;39955.0
40957.43;39883.0
41085.42;39873.0
41236.62;39903.0
41384.44;39884.0
41527.3;39888.0
41657.29;40030.0
41715.15;39956.5
41738.35;39862.5
41764.04;39845.5
41796.8;39753.5
41859.64;39758.5
41939.32;39780.0
42014.7;39874.5
42040.62;39837.0
42033.63;39719.5
42034.26;39896.5
41981.21;39922.0
41875.9;39942.5
41722.1;39826.0
41575.7;39815.5
41440.05;39953.5
41267.38;39911.0
41085.79;39960.0
40882.39;39977.5
40662.37;39922.0
40457.58;39981.5
40243.27;40189.5
39963.11;40183.0
39652.16;40250.5
39305.92;40242.0
38953.28;40303.0
38588.18;40298.0
38233.55;40316.0
37893.97;40362.0
37563.84;40319.5
37287.72;40246.0
37112.29;40201.0
37036.16;40200.0
37031.06;40164.5
37100.98;40220.0
37195.47;40145.5
37351.43;40204.0
37518.55;40181.5
37705.51;40183.0
37902.1;40084.5
38149.61;40126.0
38406.93;40089.5
38680.58;40099.5
38953.14;40161.0
39188.78;40140.5
39399.46;40171.0
39571.41;40140.0
39726.0;40076.0
39892.66;40128.5
40037.95;40203.5
40127.7;40181.0
40184.16;40254.5
40182.07;40184.5
40175.63;40176.5
40168.11;40148.0
40174.23;40054.5
40230.73;39999.5
40339.87;40057.0
40455.07;40040.0
40574.46;40017.0
40698.86;39950.0
40844.17;39944.5
41001.19;39849.0
41185.53;39815.0
41392.3;39973.0
41544.54;40050.0
41611.33;40109.5
41584.06;40000.5
41524.89;40001.0
41446.57;40095.0
41320.48;40031.5
41185.09;40137.5
41007.25;40200.0
40780.47;40140.0
40550.01;40228.5
40291.44;40060.5
40091.46;40139.0
39906.88;40064.5
39768.57;39944.5
39703.73;39843.0
39719.79;40027.5
39736.79;39966.5
39766.77;40057.5
39776.16;40108.5
39755.08;39911.5
39766.91;40286.0
39708.2;40139.0
39631.15;39960.5
39583.11;39840.0
39601.46;39871.0
39657.42;40264.0
39658.1;40399.5
39580.25;40444.0
39423.8;39640.0
39386.54;40351.0
39339.75;40363.5
39284.98;40363.5
39213.75;40407.0
39121.27;40296.0
39040.43;40346.5
38964.98;40417.5
38889.04;40360.0
38830.86;40407.0
38780.86;40537.0
38712.91;40150.5
38726.07;40258.5
38783.16;40371.0
38857.81;40402.5
38937.11;40776.5
38956.89;40740.0
38938.04;40732.5
38892.7;40746.0
38832.29;40849.0
38750.2;40841.5
38664.31;40799.0
38598.82;40762.0
38568.85;40856.5
38550.07;40771.5
38578.61;40670.0
38676.82;40701.0
38820.12;40629.0
39018.42;40634.5
39252.23;40574.5
39524.66;40718.5
39784.94;40674.0
40040.33;40702.5
40277.4;40621.5
40518.36;40638.0
40752.6;40600.0
40985.64;40598.0
41211.19;40590.5
41425.84;40570.0
41630.56;40502.0
41839.24;40720.0
41981.6;40699.5
42066.57;40629.5
42125.86;40670.5
42153.31;40614.5
42172.61;40645.5
42173.84;40718.0
42136.95;40762.5
42056.01;40720.0
41959.26;40711.0
41856.68;40705.5
41754.03;40762.5
41631.51;40866.5
41457.33;40370.5
41418.51;40435.5
41458.37;40563.5
41517.96;40512.0
41593.91;40585.0
41655.01;40434.0
41732.52;40515.0
41800.69;40560.5
41844.47;40645.5
41840.54;40610.0
41805.82;40677.0
41729.18;40591.5
41645.95;40507.5
41582.4;40523.0
41531.38;40641.5
41454.69;40575.0
41374.68;40272.5
41362.53;40561.5
41332.81;40875.5
41229.25;41051.5
41031.33;40990.5
40778.96;41091.5
40472.9;41203.0
40118.28;41116.0
39771.39;41089.5
39452.37;41100.0
39168.53;41268.5
38885.39;41074.0
38684.43;40950.0
38573.9;41400.0
38452.87;41768.0
38287.49;41861.5
38084.77;41851.5
37865.31;41856.0
37646.06;41999.0
37423.06;42034.0
37213.02;41956.0
37066.6;42048.0
36957.54;41925.0
36953.81;41952.0
37026.74;41961.5
37171.99;42054.5
37360.39;41941.5
37625.96;42192.5
37903.76;42150.5
38206.71;42210.0
38509.8;42234.5
38809.51;42440.5
39076.64;42579.5
39281.42;43126.5
39383.99;43226.0
39396.23;43276.5
39337.08;43301.0
39236.69;43307.5
39122.01;43196.0
39076.8;43123.5
39128.57;43125.5
39264.45;43146.0
39468.66;43033.0
39777.14;43171.0
40140.68;43221.5
40535.25;43316.0
40928.11;43220.0
41351.3;43164.0
41811.0;43230.0
42270.13;43407.5
42699.7;43493.0
43084.98;43509.0
43413.03;43631.0
43676.43;43922.5
43847.25;43900.0
43946.08;43850.0
44011.78;43755.5
44095.18;43791.5
44191.52;43825.5
44294.36;43839.0
44399.09;43769.0
44534.4;43606.5
44748.35;43609.5
45021.57;43612.5
45330.87;43642.5
45648.44;43650.0
45956.19;43611.5
46254.64;43616.5
46536.58;43537.0
46815.8;43550.0
47084.14;43591.0
47320.18;43750.0
47486.99;43975.0
47536.24;43956.0
47482.83;43995.0
47342.15;44027.5
47130.91;43863.0
46934.28;44061.5
46720.29;43995.0
46517.78;44004.5
46325.6;44090.0
46128.04;44033.5
45949.08;44070.5
45781.62;43944.0
45671.6;43849.0
45637.04;43891.0
45652.9;43879.5
45705.27;44064.0
45737.66;44155.5
45725.24;44108.5
45685.65;43997.5
45660.2;44108.0
45628.26;44130.5
45583.35;43998.5
45563.66;44050.0
45557.42;44010.0
45570.09;44093.0
45578.39;44089.0
45578.34;44076.0
45573.51;44156.0
45545.26;44195.5
45485.71;44236.5
45390.65;44202.0
45283.51;44168.5
45186.29;44241.5
45079.83;44000.5
45045.97;43836.5
45108.66;43702.5
45276.96;43648.5
45524.65;43632.5
45822.3;43546.5
46149.48;43594.0
46476.27;43659.5
46765.78;43600.5
47008.65;43645.0
47197.38;43532.5
47341.21;43575.0
47442.85;43452.5
47512.69;43577.5
47535.54;43675.5
47485.8;43640.0
47369.96;43587.5
47213.7;43484.5
47050.56;43600.0
46857.85;43669.5
46628.02;43700.0
46355.95;43637.5
46071.83;43850.0
45730.06;43983.5
45319.43;44056.0
44848.43;44030.0
44351.07;44008.0
43858.51;44089.0
43366.67;44052.0
42908.9;44164.0
42462.49;44163.5
42043.06;44123.5
41679.13;44164.0
41357.65;44113.0
41109.81;44068.0
40948.87;43949.0
40905.99;44051.5
40921.65;44007.5
41001.45;44054.5
41114.57;44162.0
41221.37;44132.5
41332.16;44149.5
41441.57;44160.5
41548.06;44265.5
41622.12;44217.0
41693.5;44189.0
41778.46;44090.0
41915.34;43988.0
42123.22;44012.0
42374.47;44045.0
42639.66;44104.5
42886.84;44088.0
43114.87;44100.5
43318.54;44062.5
43512.07;44013.5
43710.21;44074.5
43889.91;44086.0
44042.13;43880.5
44223.76;43860.0
44439.69;43711.5
44702.86;43922.5
44945.18;43983.5
45132.91;44024.0
45251.81;44100.0
45291.26;44147.0
45252.74;44059.5
45177.75;43987.5
45102.59;44000.0
45030.6;44045.0
44951.21;44000.0
44877.47;43990.5
44813.41;44159.0
44709.65;44059.5
44602.87;44182.5
44466.55;44192.0
44306.66;44185.0
44134.88;44394.5
43905.84;44524.5
43608.98;44664.0
43236.57;44320.0
42949.39;44183.0
42777.3;44160.0
42707.68;44227.0
42701.63;44178.5
42754.17;44100.0
42869.44;43985.5
43053.9;43960.0
43293.1;44024.5
43551.59;44113.0
43791.94;44136.0
43997.83;44119.5
44171.74;44133.5
44313.2;44048.5
44445.41;43974.0
44586.53;44007.5
44725.45;44040.0
44846.32;44054.5
44940.63;44113.5
